datetime,customer_id,current_balance,lifetime_trip_count,avg_passenger_count,created
2024-02-10 23:00:00+00:00,20925,24.715212,25,2.775329,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20925,12.836884,28,2.0401368,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20925,44.25735,31,1.1131723,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20925,19.530304,34,2.6244957,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20925,25.08701,37,2.217982,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20925,39.97455,40,2.286921,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20924,40.252502,11,2.2473278,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20924,40.853294,15,1.6521935,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20924,23.481012,20,2.8329198,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20924,37.485653,25,2.4220505,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20924,26.536783,30,1.5000087,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20924,14.543698,35,2.7404397,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20924,20.898026,40,2.0644438,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20924,30.05151,45,1.3695285,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20923,48.860897,13,1.9943577,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20923,19.716896,18,2.7948625,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20923,33.402813,23,2.5318327,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20923,48.841705,28,1.0417075,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20923,44.92804,33,2.7062035,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20923,19.47325,38,1.2566563,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20923,19.354311,43,2.6322966,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20923,23.026514,49,2.072858,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20922,28.607252,15,1.5652984,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20922,36.88568,19,2.2524939,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20922,27.236595,23,2.5049431,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20922,47.018658,27,2.8172762,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20922,44.53107,32,1.7458081,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20922,11.065327,36,1.4455279,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20922,37.716564,40,1.4095161,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20922,28.76406,45,2.5058105,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20921,33.385704,19,1.156267,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20921,39.7341,22,2.481796,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20921,45.753048,25,1.882683,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20921,12.268614,28,2.0533557,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20921,43.521645,31,2.5919504,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20921,46.21891,34,2.8455098,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20921,48.523144,37,1.6868818,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20921,33.741478,40,2.096332,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20920,15.028166,11,2.9756286,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20920,38.60539,15,2.875028,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20920,11.135501,20,2.5304058,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20920,34.53086,25,1.5743656,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20920,41.140926,29,2.5006611,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20920,16.56774,34,2.287774,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20920,28.356628,39,2.5362873,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20920,33.75419,44,2.3656735,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20919,12.7302475,13,2.9536657,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20919,23.472958,17,2.826868,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20919,47.265312,21,1.4849846,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20919,44.76833,25,1.4089236,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20919,32.318905,30,2.7646208,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20919,48.405937,34,2.9649928,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20919,32.14671,38,2.13113,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20919,29.565556,43,1.8159338,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20918,13.738167,20,2.3240416,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20918,27.009388,23,1.8827176,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20918,12.862526,26,1.1961976,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20918,20.237648,29,2.9284732,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20918,44.066,32,1.0073091,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20918,22.11164,35,2.5982747,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20918,25.113146,38,2.7008371,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20918,11.273687,42,2.8625236,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20917,25.393337,17,1.1504585,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20917,31.155893,20,2.0755715,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20917,46.28016,24,1.2725267,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20917,16.144398,28,2.1177928,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20917,36.79039,32,2.6879075,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20917,28.177864,36,1.0794296,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20917,26.275122,40,2.3994,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20917,25.31528,44,2.0450234,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20916,24.191284,19,1.2304306,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20916,31.558792,23,2.646627,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20916,32.964027,27,2.704744,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20916,19.31031,31,2.3840435,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20916,48.79203,36,2.4441879,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20916,28.2424,40,2.491947,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20916,32.6528,44,2.210541,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20916,29.651184,49,1.4746877,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20915,11.621307,10,2.2120361,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20915,10.980859,14,1.5269272,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20915,38.771088,19,2.9447665,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20915,23.4123,23,1.7772655,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20915,38.916435,28,2.3812435,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20915,29.466156,32,1.1501638,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20915,41.45492,37,2.2119107,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20915,46.327995,42,1.875227,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20914,40.432568,10,1.7175233,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20914,36.405296,14,2.3376513,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20914,26.207634,19,1.3190571,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20914,34.666878,24,1.7128146,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20914,23.001057,28,2.9238803,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20914,13.574612,33,2.9721806,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20914,34.168415,38,2.4162407,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20914,38.233856,43,2.0271351,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20913,16.315203,20,1.2273995,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20913,17.945168,23,1.4391477,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20913,43.582676,26,1.2837179,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20913,33.284622,30,2.3267498,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20913,38.857395,33,1.1801918,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20913,36.806316,37,2.3724787,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20913,44.690964,40,2.8802283,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20913,34.03755,44,2.25197,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20912,41.42758,20,2.368245,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20912,42.95354,23,1.9004185,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20912,28.50953,27,1.1152166,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20912,15.393349,31,2.3587239,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20912,49.13957,34,2.3415878,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20912,31.14747,38,2.261798,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20912,39.933464,42,1.9654561,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20912,10.389289,46,1.8312492,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20911,19.252346,13,2.30328,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20911,23.500381,17,1.5265574,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20911,41.363205,22,2.6428092,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20911,25.68065,27,1.7841552,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20911,26.66905,31,2.0345275,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20911,33.106873,36,1.5268377,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20911,46.11876,41,2.9308088,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20911,21.941446,46,2.7232397,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20910,47.387505,17,1.8371,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20910,41.562485,21,2.4122071,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20910,21.532486,25,1.8901622,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20910,37.132797,30,2.4194803,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20910,26.976624,34,2.0800023,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20910,47.508015,39,1.3029884,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20910,18.46521,43,2.7677999,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20910,21.454882,48,1.2630147,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20909,37.9037,19,1.8315806,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20909,43.854916,23,2.199818,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20909,27.702936,27,2.808381,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20909,12.730342,31,1.89595,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20909,16.77219,36,2.1280606,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20909,35.80523,40,2.1967914,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20909,22.62002,44,1.8928386,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20909,45.42157,49,1.5194376,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20908,17.98861,12,2.7899973,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20908,18.266853,17,1.583126,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20908,25.780014,22,1.8310963,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20908,37.824932,28,2.666538,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20908,24.98454,33,2.630168,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20908,31.286877,39,1.4693525,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20908,12.066444,44,1.9182022,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20908,32.673393,50,1.167672,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20907,30.719326,20,2.985296,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20907,28.176863,23,1.2210383,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20907,46.378517,26,1.639625,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20907,22.169153,29,1.1562122,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20907,31.527298,33,1.3056015,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20907,13.885161,36,2.8398142,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20907,43.307808,39,2.3954747,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20907,43.079353,43,2.182877,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20906,47.9201,15,2.7524183,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20906,33.044266,19,2.2924132,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20906,21.77458,24,2.782631,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20906,32.597225,29,2.2053754,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20906,25.44915,34,2.2663546,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20906,46.900818,39,2.4933898,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20906,33.778004,44,2.08412,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20906,34.565914,49,1.5355859,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20905,42.352177,10,1.6806374,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20905,28.893597,14,1.625153,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20905,34.19889,18,1.8120366,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20905,13.079354,22,1.3139476,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20905,47.4001,27,1.5241461,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20905,28.613924,31,1.2199446,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20905,49.997643,35,2.2807922,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20905,27.510033,40,1.9216083,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20904,44.882294,12,1.8191285,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20904,15.166226,16,1.2526183,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20904,16.01105,20,1.0108719,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20904,46.9955,25,2.4843798,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20904,41.288742,29,1.3581507,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20904,27.565851,34,2.362193,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20904,11.955669,38,1.9783335,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20904,42.31708,43,2.7578976,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20903,15.119598,14,1.6680695,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20903,47.58335,19,2.2024322,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20903,31.213982,24,2.7503145,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20903,46.641148,29,1.966441,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20903,29.928726,34,2.8827503,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20903,43.784,39,2.5794384,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20903,37.506657,44,1.3841788,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20903,19.621248,50,1.9897828,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20902,18.320076,18,1.9690149,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20902,18.589201,22,1.2559137,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20902,17.97897,26,2.2036572,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20902,45.178432,30,2.143437,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20902,12.224409,34,1.0162413,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20902,43.205475,38,2.5394413,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20902,35.128384,42,2.7343144,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20902,48.92761,47,2.3839579,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20901,19.657816,20,2.4396589,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20901,24.301596,24,2.7531214,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20901,13.548052,28,1.6008722,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20901,24.55431,32,2.7823052,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20901,16.759966,37,1.082861,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20901,34.567684,41,1.3426983,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20901,38.825043,45,1.4966769,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20901,11.148793,50,1.4282147,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20900,16.782337,13,2.1018856,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20900,19.263998,18,1.2382185,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20900,36.03859,23,1.3374588,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20900,23.990568,28,1.6461905,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20900,43.064075,33,2.5031426,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20900,36.716896,38,2.1373878,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20900,16.908936,43,1.5236357,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20900,21.714474,49,1.7337936,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20899,43.3181,13,1.340481,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20899,43.947052,17,1.0741566,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20899,34.807724,22,2.5963624,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20899,39.31568,26,1.5479062,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20899,13.135297,31,2.21068,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20899,48.961926,35,2.221247,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20899,33.441788,40,2.011874,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20899,10.762352,45,2.8314557,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20898,19.755041,16,2.8024926,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20898,28.780054,20,2.1120763,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20898,41.87435,25,2.168658,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20898,14.563867,30,1.1776729,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20898,26.83685,34,1.9084356,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20898,17.428278,39,2.0600865,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20898,32.86947,44,2.3765175,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20898,48.4092,49,1.419771,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20897,29.0225,16,2.1807115,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20897,20.115097,19,1.9111902,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20897,15.67371,23,2.341201,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20897,13.665778,27,1.6998847,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20897,17.394972,30,1.0400395,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20897,44.869366,34,1.8990926,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20897,11.126148,38,1.0155811,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20897,29.213747,42,1.6199062,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20896,19.721508,10,2.4375064,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20896,36.44609,15,2.8911269,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20896,46.745796,20,1.4639223,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20896,38.63322,25,2.782759,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20896,13.461238,30,1.0368433,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20896,38.057194,35,2.2046883,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20896,34.18739,40,2.809544,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20896,19.60493,45,1.3871702,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20895,15.868988,11,1.3749831,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20895,19.309141,16,1.283529,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20895,41.007748,21,1.4230083,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20895,14.359677,26,1.4062456,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20895,18.212969,32,2.2023072,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20895,43.049015,37,1.731018,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20895,30.405632,42,1.2290657,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20895,15.558392,48,1.4444144,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20894,30.986813,10,2.6641269,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20894,43.708736,15,2.247483,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20894,35.40492,20,2.4034336,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20894,32.701336,25,1.0818632,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20894,10.414293,31,1.3054917,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20894,27.579535,36,1.0348717,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20894,21.305054,41,2.7245054,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20894,19.432684,47,2.1764193,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20893,43.931526,20,1.8361311,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20893,28.641867,23,2.4918735,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20893,33.9051,26,1.6680547,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20893,29.956089,29,1.8165972,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20893,21.889153,33,2.0739675,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20893,26.355658,36,1.0084246,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20893,21.152203,39,2.0035434,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20893,43.19218,43,2.0969555,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20892,15.955529,17,2.2321765,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20892,27.599396,20,1.3942275,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20892,30.14836,23,1.0165207,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20892,26.07001,27,2.4142027,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20892,16.682926,30,1.5906948,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20892,22.236053,34,2.1634903,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20892,25.874083,37,2.5183363,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20892,16.022943,41,1.0719967,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20891,38.513577,15,2.4570127,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20891,24.684366,19,2.0379539,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20891,27.898891,23,1.3281288,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20891,17.301933,27,1.9141575,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20891,12.512809,31,2.6950712,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20891,24.199179,35,1.9736867,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20891,48.0058,39,1.6257182,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20891,31.086475,44,1.5853251,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20890,36.04089,10,2.4034193,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20890,43.350563,15,1.5696512,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20890,31.747429,20,2.534348,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20890,46.844616,25,2.3457935,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20890,21.545004,31,1.8069495,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20890,24.701399,36,1.2072904,2024-02-15 23:09:33.212
2024-02-14 23:00:00+00:00,20890,32.4878,41,2.9657404,2024-02-15 23:09:33.212
2024-02-15 23:00:00+00:00,20890,15.1901455,47,2.80592,2024-02-15 23:09:33.212
2024-02-08 23:00:00+00:00,20889,24.4828,17,1.2719126,2024-02-15 23:09:33.212
2024-02-09 23:00:00+00:00,20889,18.732508,21,2.49488,2024-02-15 23:09:33.212
2024-02-10 23:00:00+00:00,20889,39.353565,25,1.422662,2024-02-15 23:09:33.212
2024-02-11 23:00:00+00:00,20889,27.532019,29,1.797753,2024-02-15 23:09:33.212
2024-02-12 23:00:00+00:00,20889,39.08829,33,2.921183,2024-02-15 23:09:33.212
2024-02-13 23:00:00+00:00,20889,28.684565,37,2.5606408,2024-02-15 23:09:33.212
