order_id,driver_id,customer_id,order_is_success,event_timestamp
2856,50756,20973,0,2024-02-09 22:09:05.607000+00:00
2857,50149,20239,0,2024-02-09 22:09:35.849000+00:00
2858,50330,20433,0,2024-02-09 23:10:06.090000+01:00
2859,50913,20894,0,2024-02-09 14:10:36.332000-08:00
2860,50451,20026,0,2024-02-09 22:11:06.573000+00:00
2861,50323,20513,1,2024-02-09 22:11:36.815000+00:00
2862,50500,20811,1,2024-02-09 23:12:07.056000+01:00
2863,50817,20365,0,2024-02-09 14:12:37.298000-08:00
2864,50069,20125,1,2024-02-09 22:13:07.539000+00:00
2865,50098,20469,1,2024-02-09 22:13:37.781000+00:00
2866,50587,20488,1,2024-02-09 23:14:08.022000+01:00
2867,50904,20627,0,2024-02-09 14:14:38.264000-08:00
2868,50229,20058,1,2024-02-09 22:15:08.505000+00:00
2869,50550,20977,1,2024-02-09 22:15:38.747000+00:00
2870,50628,20419,0,2024-02-09 23:16:08.988000+01:00
2871,50111,20388,0,2024-02-09 14:16:39.230000-08:00
2872,50138,20143,1,2024-02-09 22:17:09.471000+00:00
2873,50282,20477,1,2024-02-09 22:17:39.713000+00:00
2874,50672,20052,0,2024-02-09 23:18:09.954000+01:00
2875,50826,20101,1,2024-02-09 14:18:40.196000-08:00
2876,50307,20571,0,2024-02-09 22:19:10.438000+00:00
2877,50083,20895,1,2024-02-09 22:19:40.679000+00:00
2878,50669,20894,1,2024-02-09 23:20:10.921000+01:00
2879,50464,20202,0,2024-02-09 14:20:41.162000-08:00
2880,50832,20508,1,2024-02-09 22:21:11.404000+00:00
2881,50451,20253,0,2024-02-09 22:21:41.645000+00:00
2882,50272,20172,1,2024-02-09 23:22:11.887000+01:00
2883,50850,20873,1,2024-02-09 14:22:42.128000-08:00
2884,50971,20847,1,2024-02-09 22:23:12.370000+00:00
2885,50537,20601,1,2024-02-09 22:23:42.611000+00:00
2886,50884,20202,0,2024-02-09 23:24:12.853000+01:00
2887,50086,20730,0,2024-02-09 14:24:43.094000-08:00
2888,50006,20571,0,2024-02-09 22:25:13.336000+00:00
2889,50318,20799,1,2024-02-09 22:25:43.577000+00:00
2890,50225,20906,0,2024-02-09 23:26:13.819000+01:00
2891,50577,20228,0,2024-02-09 14:26:44.060000-08:00
2892,50061,20944,1,2024-02-09 22:27:14.302000+00:00
2893,50311,20200,0,2024-02-09 22:27:44.543000+00:00
2894,50205,20171,0,2024-02-09 23:28:14.785000+01:00
2895,50073,20184,1,2024-02-09 14:28:45.026000-08:00
2896,50950,20990,1,2024-02-09 22:29:15.268000+00:00
2897,50287,20349,0,2024-02-09 22:29:45.509000+00:00
2898,50167,20975,0,2024-02-09 23:30:15.751000+01:00
2899,50699,20178,0,2024-02-09 14:30:45.992000-08:00
2900,50070,20641,0,2024-02-09 22:31:16.234000+00:00
2901,50382,20594,1,2024-02-09 22:31:46.475000+00:00
2902,50512,20613,1,2024-02-09 23:32:16.717000+01:00
2903,50117,20390,1,2024-02-09 14:32:46.958000-08:00
2904,50197,20674,1,2024-02-09 22:33:17.200000+00:00
2905,50339,20667,1,2024-02-09 22:33:47.441000+00:00
2906,50881,20345,1,2024-02-09 23:34:17.683000+01:00
2907,50650,20987,1,2024-02-09 14:34:47.924000-08:00
2908,50841,20858,1,2024-02-09 22:35:18.166000+00:00
2909,50080,20566,0,2024-02-09 22:35:48.407000+00:00
2910,50302,20633,1,2024-02-09 23:36:18.649000+01:00
2911,50910,20965,1,2024-02-09 14:36:48.890000-08:00
2912,50558,20664,0,2024-02-09 22:37:19.132000+00:00
2913,50943,20651,1,2024-02-09 22:37:49.373000+00:00
2914,50576,20767,0,2024-02-09 23:38:19.615000+01:00
2915,50664,20410,0,2024-02-09 14:38:49.856000-08:00
2916,50018,20154,1,2024-02-09 22:39:20.098000+00:00
2917,50741,20398,0,2024-02-09 22:39:50.340000+00:00
2918,50172,20805,0,2024-02-09 23:40:20.581000+01:00
2919,50700,20339,1,2024-02-09 14:40:50.823000-08:00
2920,50891,20877,1,2024-02-09 22:41:21.064000+00:00
2921,50390,20775,0,2024-02-09 22:41:51.306000+00:00
2922,50511,20555,0,2024-02-09 23:42:21.547000+01:00
2923,50079,20974,1,2024-02-09 14:42:51.789000-08:00
2924,50487,20989,1,2024-02-09 22:43:22.030000+00:00
2925,50769,20463,1,2024-02-09 22:43:52.272000+00:00
2926,50723,20190,0,2024-02-09 23:44:22.513000+01:00
2927,50963,20027,1,2024-02-09 14:44:52.755000-08:00
2928,50930,20579,1,2024-02-09 22:45:22.996000+00:00
2929,50883,20667,1,2024-02-09 22:45:53.238000+00:00
2930,50722,20443,0,2024-02-09 23:46:23.479000+01:00
2931,50654,20212,1,2024-02-09 14:46:53.721000-08:00
2932,50702,20226,0,2024-02-09 22:47:23.962000+00:00
2933,50294,20384,1,2024-02-09 22:47:54.204000+00:00
2934,50841,20190,0,2024-02-09 23:48:24.445000+01:00
2935,50064,20077,1,2024-02-09 14:48:54.687000-08:00
2936,50086,20677,0,2024-02-09 22:49:24.928000+00:00
2937,50050,20987,0,2024-02-09 22:49:55.170000+00:00
2938,50976,20900,0,2024-02-09 23:50:25.411000+01:00
2939,50687,20436,0,2024-02-09 14:50:55.653000-08:00
2940,50299,20291,0,2024-02-09 22:51:25.894000+00:00
2941,50119,20429,1,2024-02-09 22:51:56.136000+00:00
2942,50858,20862,0,2024-02-09 23:52:26.377000+01:00
2943,50627,20265,1,2024-02-09 14:52:56.619000-08:00
2944,50460,20602,1,2024-02-09 22:53:26.860000+00:00
2945,50756,20458,1,2024-02-09 22:53:57.102000+00:00
2946,50966,20701,0,2024-02-09 23:54:27.343000+01:00
2947,50823,20127,0,2024-02-09 14:54:57.585000-08:00
2948,50626,20507,1,2024-02-09 22:55:27.826000+00:00
2949,50260,20209,0,2024-02-09 22:55:58.068000+00:00
2950,50441,20034,1,2024-02-09 23:56:28.309000+01:00
2951,50460,20205,0,2024-02-09 14:56:58.551000-08:00
2952,50086,20420,0,2024-02-09 22:57:28.792000+00:00
2953,50342,20650,1,2024-02-09 22:57:59.034000+00:00
2954,50765,20971,1,2024-02-09 23:58:29.275000+01:00
2955,50837,20322,1,2024-02-09 14:58:59.517000-08:00
2956,50638,20229,0,2024-02-09 22:59:29.758000+00:00
2957,50621,20828,0,2024-02-09 23:00:00+00:00
2958,50929,20452,0,2024-02-10 00:00:30.242000+01:00
2959,50736,20448,0,2024-02-09 15:01:00.483000-08:00
2960,50942,20852,0,2024-02-09 23:01:30.725000+00:00
2961,50447,20376,1,2024-02-09 23:02:00.966000+00:00
2962,50205,20942,0,2024-02-10 00:02:31.208000+01:00
2963,50974,20080,0,2024-02-09 15:03:01.449000-08:00
2964,50580,20955,1,2024-02-09 23:03:31.691000+00:00
2965,50153,20268,0,2024-02-09 23:04:01.932000+00:00
2966,50483,20066,1,2024-02-10 00:04:32.174000+01:00
2967,50291,20160,1,2024-02-09 15:05:02.415000-08:00
2968,50816,20298,0,2024-02-09 23:05:32.657000+00:00
2969,50731,20744,1,2024-02-09 23:06:02.898000+00:00
2970,50778,20287,0,2024-02-10 00:06:33.140000+01:00
2971,50801,20476,0,2024-02-09 15:07:03.381000-08:00
2972,50374,20744,1,2024-02-09 23:07:33.623000+00:00
2973,50919,20965,0,2024-02-09 23:08:03.864000+00:00
2974,50849,20499,1,2024-02-10 00:08:34.106000+01:00
2975,50447,20089,0,2024-02-09 15:09:04.347000-08:00
2976,50207,20754,1,2024-02-09 23:09:34.589000+00:00
2977,50515,20327,0,2024-02-09 23:10:04.830000+00:00
2978,50009,20670,0,2024-02-10 00:10:35.072000+01:00
2979,50392,20556,1,2024-02-09 15:11:05.313000-08:00
2980,50321,20371,0,2024-02-09 23:11:35.555000+00:00
2981,50781,20252,0,2024-02-09 23:12:05.796000+00:00
2982,50905,20169,1,2024-02-10 00:12:36.038000+01:00
2983,50498,20564,1,2024-02-09 15:13:06.279000-08:00
2984,50048,20920,0,2024-02-09 23:13:36.521000+00:00
2985,50918,20722,0,2024-02-09 23:14:06.762000+00:00
2986,50406,20239,0,2024-02-10 00:14:37.004000+01:00
2987,50334,20926,0,2024-02-09 15:15:07.245000-08:00
2988,50250,20496,0,2024-02-09 23:15:37.487000+00:00
2989,50575,20195,1,2024-02-09 23:16:07.728000+00:00
2990,50048,20832,0,2024-02-10 00:16:37.970000+01:00
2991,50289,20953,1,2024-02-09 15:17:08.211000-08:00
2992,50608,20796,0,2024-02-09 23:17:38.453000+00:00
2993,50611,20968,0,2024-02-09 23:18:08.694000+00:00
2994,50453,20822,1,2024-02-10 00:18:38.936000+01:00
2995,50571,20401,1,2024-02-09 15:19:09.177000-08:00
2996,50619,20891,0,2024-02-09 23:19:39.419000+00:00
2997,50887,20235,1,2024-02-09 23:20:09.660000+00:00
2998,50069,20126,1,2024-02-10 00:20:39.902000+01:00
2999,50048,20326,0,2024-02-09 15:21:10.144000-08:00
3000,50270,20251,1,2024-02-09 23:21:40.385000+00:00
3001,50373,20839,0,2024-02-09 23:22:10.627000+00:00
3002,50864,20597,0,2024-02-10 00:22:40.868000+01:00
3003,50850,20785,0,2024-02-09 15:23:11.110000-08:00
3004,50231,20778,1,2024-02-09 23:23:41.351000+00:00
3005,50874,20423,1,2024-02-09 23:24:11.593000+00:00
3006,50611,20462,1,2024-02-10 00:24:41.834000+01:00
3007,50570,20215,1,2024-02-09 15:25:12.076000-08:00
3008,50001,20746,0,2024-02-09 23:25:42.317000+00:00
3009,50974,20023,1,2024-02-09 23:26:12.559000+00:00
3010,50200,20083,0,2024-02-10 00:26:42.800000+01:00
3011,50480,20845,1,2024-02-09 15:27:13.042000-08:00
3012,50186,20715,1,2024-02-09 23:27:43.283000+00:00
3013,50084,20802,0,2024-02-09 23:28:13.525000+00:00
3014,50393,20377,1,2024-02-10 00:28:43.766000+01:00
3015,50914,20943,0,2024-02-09 15:29:14.008000-08:00
3016,50503,20469,1,2024-02-09 23:29:44.249000+00:00
3017,50678,20868,0,2024-02-09 23:30:14.491000+00:00
3018,50142,20377,0,2024-02-10 00:30:44.732000+01:00
3019,50712,20484,1,2024-02-09 15:31:14.974000-08:00
3020,50020,20073,0,2024-02-09 23:31:45.215000+00:00
3021,50504,20559,0,2024-02-09 23:32:15.457000+00:00
3022,50195,20921,1,2024-02-10 00:32:45.698000+01:00
3023,50773,20358,1,2024-02-09 15:33:15.940000-08:00
3024,50855,20795,1,2024-02-09 23:33:46.181000+00:00
3025,50816,20468,1,2024-02-09 23:34:16.423000+00:00
3026,50948,20128,0,2024-02-10 00:34:46.664000+01:00
3027,50123,20900,1,2024-02-09 15:35:16.906000-08:00
3028,50096,20849,0,2024-02-09 23:35:47.147000+00:00
3029,50402,20908,0,2024-02-09 23:36:17.389000+00:00
3030,50354,20888,0,2024-02-10 00:36:47.630000+01:00
3031,50034,20674,0,2024-02-09 15:37:17.872000-08:00
3032,50848,20455,1,2024-02-09 23:37:48.113000+00:00
3033,50361,20344,0,2024-02-09 23:38:18.355000+00:00
3034,50741,20095,0,2024-02-10 00:38:48.596000+01:00
3035,50745,20629,1,2024-02-09 15:39:18.838000-08:00
3036,50468,20042,0,2024-02-09 23:39:49.079000+00:00
3037,50902,20290,1,2024-02-09 23:40:19.321000+00:00
3038,50262,20669,0,2024-02-10 00:40:49.562000+01:00
3039,50560,20218,1,2024-02-09 15:41:19.804000-08:00
3040,50303,20253,1,2024-02-09 23:41:50.046000+00:00
3041,50867,20652,0,2024-02-09 23:42:20.287000+00:00
3042,50714,20153,1,2024-02-10 00:42:50.529000+01:00
3043,50288,20728,0,2024-02-09 15:43:20.770000-08:00
3044,50509,20058,0,2024-02-09 23:43:51.012000+00:00
3045,50644,20427,1,2024-02-09 23:44:21.253000+00:00
3046,50309,20699,0,2024-02-10 00:44:51.495000+01:00
3047,50147,20348,1,2024-02-09 15:45:21.736000-08:00
3048,50088,20598,1,2024-02-09 23:45:51.978000+00:00
3049,50123,20773,0,2024-02-09 23:46:22.219000+00:00
3050,50169,20315,1,2024-02-10 00:46:52.461000+01:00
3051,50964,20568,0,2024-02-09 15:47:22.702000-08:00
3052,50705,20030,1,2024-02-09 23:47:52.944000+00:00
3053,50813,20533,0,2024-02-09 23:48:23.185000+00:00
3054,50396,20636,1,2024-02-10 00:48:53.427000+01:00
3055,50000,20145,0,2024-02-09 15:49:23.668000-08:00
3056,50494,20259,0,2024-02-09 23:49:53.910000+00:00
3057,50331,20425,1,2024-02-09 23:50:24.151000+00:00
3058,50665,20655,1,2024-02-10 00:50:54.393000+01:00
3059,50875,20491,1,2024-02-09 15:51:24.634000-08:00
3060,50467,20297,0,2024-02-09 23:51:54.876000+00:00
3061,50574,20306,1,2024-02-09 23:52:25.117000+00:00
3062,50559,20309,1,2024-02-10 00:52:55.359000+01:00
3063,50604,20400,1,2024-02-09 15:53:25.600000-08:00
3064,50477,20410,1,2024-02-09 23:53:55.842000+00:00
3065,50855,20914,1,2024-02-09 23:54:26.083000+00:00
3066,50680,20989,0,2024-02-10 00:54:56.325000+01:00
3067,50577,20337,1,2024-02-09 15:55:26.566000-08:00
3068,50921,20650,0,2024-02-09 23:55:56.808000+00:00
3069,50839,20571,1,2024-02-09 23:56:27.049000+00:00
3070,50632,20851,0,2024-02-10 00:56:57.291000+01:00
3071,50970,20254,1,2024-02-09 15:57:27.532000-08:00
3072,50713,20850,1,2024-02-09 23:57:57.774000+00:00
3073,50923,20700,1,2024-02-09 23:58:28.015000+00:00
3074,50160,20041,0,2024-02-10 00:58:58.257000+01:00
3075,50180,20925,0,2024-02-09 15:59:28.498000-08:00
3076,50910,20260,0,2024-02-09 23:59:58.740000+00:00
3077,50513,20558,1,2024-02-10 00:00:28.981000+00:00
3078,50482,20572,1,2024-02-10 01:00:59.223000+01:00
3079,50234,20782,0,2024-02-09 16:01:29.464000-08:00
3080,50472,20981,1,2024-02-10 00:01:59.706000+00:00
3081,50324,20122,0,2024-02-10 00:02:29.947000+00:00
3082,50098,20314,1,2024-02-10 01:03:00.189000+01:00
3083,50822,20883,0,2024-02-09 16:03:30.431000-08:00
3084,50327,20258,0,2024-02-10 00:04:00.672000+00:00
3085,50131,20250,0,2024-02-10 00:04:30.914000+00:00
3086,50385,20402,1,2024-02-10 01:05:01.155000+01:00
3087,50401,20309,0,2024-02-09 16:05:31.397000-08:00
3088,50158,20762,0,2024-02-10 00:06:01.638000+00:00
3089,50939,20501,1,2024-02-10 00:06:31.880000+00:00
3090,50731,20160,1,2024-02-10 01:07:02.121000+01:00
3091,50644,20406,1,2024-02-09 16:07:32.363000-08:00
3092,50933,20376,0,2024-02-10 00:08:02.604000+00:00
3093,50009,20955,1,2024-02-10 00:08:32.846000+00:00
3094,50430,20063,0,2024-02-10 01:09:03.087000+01:00
3095,50919,20101,1,2024-02-09 16:09:33.329000-08:00
3096,50262,20164,1,2024-02-10 00:10:03.570000+00:00
3097,50591,20413,1,2024-02-10 00:10:33.812000+00:00
3098,50047,20433,1,2024-02-10 01:11:04.053000+01:00
3099,50041,20911,0,2024-02-09 16:11:34.295000-08:00
3100,50235,20810,0,2024-02-10 00:12:04.536000+00:00
3101,50795,20858,1,2024-02-10 00:12:34.778000+00:00
3102,50957,20776,1,2024-02-10 01:13:05.019000+01:00
3103,50142,20937,0,2024-02-09 16:13:35.261000-08:00
3104,50458,20862,1,2024-02-10 00:14:05.502000+00:00
3105,50699,20529,0,2024-02-10 00:14:35.744000+00:00
3106,50436,20575,1,2024-02-10 01:15:05.985000+01:00
3107,50639,20124,1,2024-02-09 16:15:36.227000-08:00
3108,50993,20884,1,2024-02-10 00:16:06.468000+00:00
3109,50102,20752,1,2024-02-10 00:16:36.710000+00:00
3110,50860,20577,1,2024-02-10 01:17:06.951000+01:00
3111,50518,20494,0,2024-02-09 16:17:37.193000-08:00
3112,50379,20223,0,2024-02-10 00:18:07.434000+00:00
3113,50170,20673,1,2024-02-10 00:18:37.676000+00:00
3114,50454,20259,0,2024-02-10 01:19:07.917000+01:00
3115,50863,20662,1,2024-02-09 16:19:38.159000-08:00
3116,50654,20473,0,2024-02-10 00:20:08.400000+00:00
3117,50597,20917,1,2024-02-10 00:20:38.642000+00:00
3118,50470,20338,1,2024-02-10 01:21:08.883000+01:00
3119,50399,20746,1,2024-02-09 16:21:39.125000-08:00
3120,50834,20391,0,2024-02-10 00:22:09.366000+00:00
3121,50465,20776,1,2024-02-10 00:22:39.608000+00:00
3122,50151,20432,1,2024-02-10 01:23:09.849000+01:00
3123,50307,20499,1,2024-02-09 16:23:40.091000-08:00
3124,50354,20996,1,2024-02-10 00:24:10.333000+00:00
3125,50208,20222,1,2024-02-10 00:24:40.574000+00:00
3126,50976,20147,0,2024-02-10 01:25:10.816000+01:00
3127,50962,20913,1,2024-02-09 16:25:41.057000-08:00
3128,50029,20032,0,2024-02-10 00:26:11.299000+00:00
3129,50538,20941,1,2024-02-10 00:26:41.540000+00:00
3130,50620,20259,1,2024-02-10 01:27:11.782000+01:00
3131,50629,20333,1,2024-02-09 16:27:42.023000-08:00
3132,50467,20696,0,2024-02-10 00:28:12.265000+00:00
3133,50827,20205,1,2024-02-10 00:28:42.506000+00:00
3134,50360,20819,1,2024-02-10 01:29:12.748000+01:00
3135,50683,20967,1,2024-02-09 16:29:42.989000-08:00
3136,50031,20195,1,2024-02-10 00:30:13.231000+00:00
3137,50355,20918,0,2024-02-10 00:30:43.472000+00:00
3138,50126,20636,1,2024-02-10 01:31:13.714000+01:00
3139,50341,20040,0,2024-02-09 16:31:43.955000-08:00
3140,50376,20050,0,2024-02-10 00:32:14.197000+00:00
3141,50116,20608,1,2024-02-10 00:32:44.438000+00:00
3142,50373,20776,0,2024-02-10 01:33:14.680000+01:00
3143,50181,20909,0,2024-02-09 16:33:44.921000-08:00
3144,50326,20297,1,2024-02-10 00:34:15.163000+00:00
3145,50856,20008,0,2024-02-10 00:34:45.404000+00:00
3146,50740,20160,1,2024-02-10 01:35:15.646000+01:00
3147,50205,20082,1,2024-02-09 16:35:45.887000-08:00
3148,50368,20304,0,2024-02-10 00:36:16.129000+00:00
3149,50128,20644,0,2024-02-10 00:36:46.370000+00:00
3150,50511,20382,0,2024-02-10 01:37:16.612000+01:00
3151,50483,20575,0,2024-02-09 16:37:46.853000-08:00
3152,50004,20583,1,2024-02-10 00:38:17.095000+00:00
3153,50049,20277,0,2024-02-10 00:38:47.336000+00:00
3154,50375,20864,0,2024-02-10 01:39:17.578000+01:00
3155,50007,20387,1,2024-02-09 16:39:47.819000-08:00
3156,50597,20803,0,2024-02-10 00:40:18.061000+00:00
3157,50789,20420,1,2024-02-10 00:40:48.302000+00:00
3158,50126,20494,1,2024-02-10 01:41:18.544000+01:00
3159,50411,20712,1,2024-02-09 16:41:48.785000-08:00
3160,50788,20583,0,2024-02-10 00:42:19.027000+00:00
3161,50946,20539,0,2024-02-10 00:42:49.268000+00:00
3162,50766,20602,0,2024-02-10 01:43:19.510000+01:00
3163,50982,20132,1,2024-02-09 16:43:49.751000-08:00
3164,50392,20988,0,2024-02-10 00:44:19.993000+00:00
3165,50185,20395,1,2024-02-10 00:44:50.235000+00:00
3166,50877,20288,1,2024-02-10 01:45:20.476000+01:00
3167,50299,20179,0,2024-02-09 16:45:50.718000-08:00
3168,50474,20390,0,2024-02-10 00:46:20.959000+00:00
3169,50884,20587,1,2024-02-10 00:46:51.201000+00:00
3170,50003,20365,0,2024-02-10 01:47:21.442000+01:00
3171,50707,20113,1,2024-02-09 16:47:51.684000-08:00
3172,50488,20736,1,2024-02-10 00:48:21.925000+00:00
3173,50446,20585,0,2024-02-10 00:48:52.167000+00:00
3174,50230,20964,1,2024-02-10 01:49:22.408000+01:00
3175,50882,20482,0,2024-02-09 16:49:52.650000-08:00
3176,50809,20869,1,2024-02-10 00:50:22.891000+00:00
3177,50951,20254,0,2024-02-10 00:50:53.133000+00:00
3178,50699,20278,1,2024-02-10 01:51:23.374000+01:00
3179,50548,20540,0,2024-02-09 16:51:53.616000-08:00
3180,50055,20404,1,2024-02-10 00:52:23.857000+00:00
3181,50981,20091,1,2024-02-10 00:52:54.099000+00:00
3182,50590,20427,0,2024-02-10 01:53:24.340000+01:00
3183,50464,20078,1,2024-02-09 16:53:54.582000-08:00
3184,50893,20959,1,2024-02-10 00:54:24.823000+00:00
3185,50624,20767,1,2024-02-10 00:54:55.065000+00:00
3186,50886,20844,0,2024-02-10 01:55:25.306000+01:00
3187,50710,20381,1,2024-02-09 16:55:55.548000-08:00
3188,50349,20176,0,2024-02-10 00:56:25.789000+00:00
3189,50018,20829,0,2024-02-10 00:56:56.031000+00:00
3190,50003,20564,0,2024-02-10 01:57:26.272000+01:00
3191,50859,20952,1,2024-02-09 16:57:56.514000-08:00
3192,50319,20193,0,2024-02-10 00:58:26.755000+00:00
3193,50463,20839,1,2024-02-10 00:58:56.997000+00:00
3194,50536,20667,1,2024-02-10 01:59:27.238000+01:00
3195,50137,20599,0,2024-02-09 16:59:57.480000-08:00
3196,50759,20275,0,2024-02-10 01:00:27.721000+00:00
3197,50371,20833,1,2024-02-10 01:00:57.963000+00:00
3198,50395,20778,1,2024-02-10 02:01:28.204000+01:00
3199,50093,20745,1,2024-02-09 17:01:58.446000-08:00
3200,50854,20788,0,2024-02-10 01:02:28.687000+00:00
3201,50549,20665,1,2024-02-10 01:02:58.929000+00:00
3202,50266,20549,1,2024-02-10 02:03:29.170000+01:00
3203,50857,20162,1,2024-02-09 17:03:59.412000-08:00
3204,50545,20266,1,2024-02-10 01:04:29.653000+00:00
3205,50156,20413,0,2024-02-10 01:04:59.895000+00:00
3206,50027,20375,0,2024-02-10 02:05:30.137000+01:00
3207,50005,20909,0,2024-02-09 17:06:00.378000-08:00
3208,50317,20736,0,2024-02-10 01:06:30.620000+00:00
3209,50551,20287,1,2024-02-10 01:07:00.861000+00:00
3210,50338,20523,0,2024-02-10 02:07:31.103000+01:00
3211,50492,20391,1,2024-02-09 17:08:01.344000-08:00
3212,50919,20166,1,2024-02-10 01:08:31.586000+00:00
3213,50475,20037,0,2024-02-10 01:09:01.827000+00:00
3214,50213,20136,1,2024-02-10 02:09:32.069000+01:00
3215,50218,20190,1,2024-02-09 17:10:02.310000-08:00
3216,50988,20387,0,2024-02-10 01:10:32.552000+00:00
3217,50537,20222,1,2024-02-10 01:11:02.793000+00:00
3218,50828,20072,0,2024-02-10 02:11:33.035000+01:00
3219,50934,20265,1,2024-02-09 17:12:03.276000-08:00
3220,50424,20416,1,2024-02-10 01:12:33.518000+00:00
3221,50434,20415,0,2024-02-10 01:13:03.759000+00:00
3222,50393,20480,0,2024-02-10 02:13:34.001000+01:00
3223,50904,20097,0,2024-02-09 17:14:04.242000-08:00
3224,50193,20108,1,2024-02-10 01:14:34.484000+00:00
3225,50655,20935,0,2024-02-10 01:15:04.725000+00:00
3226,50383,20634,1,2024-02-10 02:15:34.967000+01:00
3227,50119,20766,0,2024-02-09 17:16:05.208000-08:00
3228,50648,20741,0,2024-02-10 01:16:35.450000+00:00
3229,50251,20867,1,2024-02-10 01:17:05.691000+00:00
3230,50335,20788,0,2024-02-10 02:17:35.933000+01:00
3231,50021,20296,0,2024-02-09 17:18:06.174000-08:00
3232,50723,20671,1,2024-02-10 01:18:36.416000+00:00
3233,50304,20467,1,2024-02-10 01:19:06.657000+00:00
3234,50101,20279,0,2024-02-10 02:19:36.899000+01:00
3235,50182,20722,1,2024-02-09 17:20:07.140000-08:00
3236,50263,20328,0,2024-02-10 01:20:37.382000+00:00
3237,50705,20206,1,2024-02-10 01:21:07.623000+00:00
3238,50597,20500,0,2024-02-10 02:21:37.865000+01:00
3239,50810,20200,0,2024-02-09 17:22:08.106000-08:00
3240,50708,20437,1,2024-02-10 01:22:38.348000+00:00
3241,50684,20056,0,2024-02-10 01:23:08.589000+00:00
3242,50264,20759,1,2024-02-10 02:23:38.831000+01:00
3243,50680,20670,0,2024-02-09 17:24:09.072000-08:00
3244,50292,20489,0,2024-02-10 01:24:39.314000+00:00
3245,50658,20185,1,2024-02-10 01:25:09.555000+00:00
3246,50215,20936,0,2024-02-10 02:25:39.797000+01:00
3247,50710,20825,1,2024-02-09 17:26:10.039000-08:00
3248,50159,20950,1,2024-02-10 01:26:40.280000+00:00
3249,50111,20990,1,2024-02-10 01:27:10.522000+00:00
3250,50030,20923,1,2024-02-10 02:27:40.763000+01:00
3251,50534,20865,1,2024-02-09 17:28:11.005000-08:00
3252,50511,20923,0,2024-02-10 01:28:41.246000+00:00
3253,50772,20616,0,2024-02-10 01:29:11.488000+00:00
3254,50394,20657,1,2024-02-10 02:29:41.729000+01:00
3255,50888,20591,1,2024-02-09 17:30:11.971000-08:00
3256,50679,20417,1,2024-02-10 01:30:42.212000+00:00
3257,50258,20194,1,2024-02-10 01:31:12.454000+00:00
3258,50793,20133,0,2024-02-10 02:31:42.695000+01:00
3259,50718,20489,0,2024-02-09 17:32:12.937000-08:00
3260,50157,20430,1,2024-02-10 01:32:43.178000+00:00
3261,50359,20915,0,2024-02-10 01:33:13.420000+00:00
3262,50827,20987,1,2024-02-10 02:33:43.661000+01:00
3263,50499,20265,0,2024-02-09 17:34:13.903000-08:00
3264,50403,20520,0,2024-02-10 01:34:44.144000+00:00
3265,50382,20899,0,2024-02-10 01:35:14.386000+00:00
3266,50972,20638,0,2024-02-10 02:35:44.627000+01:00
3267,50019,20704,0,2024-02-09 17:36:14.869000-08:00
3268,50319,20938,0,2024-02-10 01:36:45.110000+00:00
3269,50704,20455,0,2024-02-10 01:37:15.352000+00:00
3270,50806,20403,1,2024-02-10 02:37:45.593000+01:00
3271,50652,20015,0,2024-02-09 17:38:15.835000-08:00
3272,50746,20854,0,2024-02-10 01:38:46.076000+00:00
3273,50162,20690,0,2024-02-10 01:39:16.318000+00:00
3274,50439,20845,0,2024-02-10 02:39:46.559000+01:00
3275,50213,20118,1,2024-02-09 17:40:16.801000-08:00
3276,50763,20350,1,2024-02-10 01:40:47.042000+00:00
3277,50780,20988,0,2024-02-10 01:41:17.284000+00:00
3278,50935,20498,1,2024-02-10 02:41:47.525000+01:00
3279,50486,20905,0,2024-02-09 17:42:17.767000-08:00
3280,50649,20920,0,2024-02-10 01:42:48.008000+00:00
3281,50656,20974,1,2024-02-10 01:43:18.250000+00:00
3282,50776,20028,1,2024-02-10 02:43:48.491000+01:00
3283,50370,20615,0,2024-02-09 17:44:18.733000-08:00
3284,50299,20640,1,2024-02-10 01:44:48.974000+00:00
3285,50036,20238,1,2024-02-10 01:45:19.216000+00:00
3286,50063,20694,1,2024-02-10 02:45:49.457000+01:00
3287,50972,20389,0,2024-02-09 17:46:19.699000-08:00
3288,50771,20836,1,2024-02-10 01:46:49.940000+00:00
3289,50311,20983,1,2024-02-10 01:47:20.182000+00:00
3290,50572,20204,0,2024-02-10 02:47:50.424000+01:00
3291,50904,20180,0,2024-02-09 17:48:20.665000-08:00
3292,50422,20327,1,2024-02-10 01:48:50.907000+00:00
3293,50340,20031,0,2024-02-10 01:49:21.148000+00:00
3294,50653,20627,1,2024-02-10 02:49:51.390000+01:00
3295,50951,20501,0,2024-02-09 17:50:21.631000-08:00
3296,50282,20168,1,2024-02-10 01:50:51.873000+00:00
3297,50683,20983,1,2024-02-10 01:51:22.114000+00:00
3298,50835,20899,0,2024-02-10 02:51:52.356000+01:00
3299,50659,20453,0,2024-02-09 17:52:22.597000-08:00
3300,50172,20651,0,2024-02-10 01:52:52.839000+00:00
3301,50367,20208,0,2024-02-10 01:53:23.080000+00:00
3302,50748,20855,0,2024-02-10 02:53:53.322000+01:00
3303,50638,20623,0,2024-02-09 17:54:23.563000-08:00
3304,50173,20497,1,2024-02-10 01:54:53.805000+00:00
3305,50886,20993,0,2024-02-10 01:55:24.046000+00:00
